month,division,line,day_type,period,num_timepoints_passing_wait _assessment,num_sched_timepoints,wait assessment
2018-02-01,B DIVISION,F,1,offpeak,16550,25347,65.2937231
2018-02-01,B DIVISION,F,1,peak,11468,18096,63.3731211
2018-02-01,B DIVISION,F,2,offpeak,4411,5801,76.038614
2018-02-01,B DIVISION,F,2,peak,2276,2902,78.4286699
2018-02-01,B DIVISION,G,1,offpeak,8983,11241,79.9128191
2018-02-01,B DIVISION,G,1,peak,5385,6807,79.10974
2018-02-01,B DIVISION,G,2,offpeak,2910,3743,77.7451242
2018-02-01,B DIVISION,G,2,peak,1486,1900,78.2105263
2018-02-01,B DIVISION,JZ,1,offpeak,7813,10252,76.2095201
2018-02-01,B DIVISION,JZ,1,peak,5251,7372,71.2289745
2018-02-01,B DIVISION,JZ,2,offpeak,2517,2960,85.0337838
2018-02-01,B DIVISION,JZ,2,peak,1400,1599,87.5547217
2018-02-01,B DIVISION,L,1,offpeak,17166,22976,74.7127437
2018-02-01,B DIVISION,L,1,peak,10053,13811,72.7898052
2018-02-01,B DIVISION,L,2,offpeak,7006,8960,78.1919643
2018-02-01,B DIVISION,L,2,peak,3666,4599,79.7129811
2018-02-01,B DIVISION,M,1,offpeak,10238,14399,71.1021599
2018-02-01,B DIVISION,M,1,peak,6703,9931,67.4957205
2018-02-01,B DIVISION,M,2,offpeak,490,512,95.703125
2018-02-01,B DIVISION,M,2,peak,233,236,98.7288136
2018-02-01,B DIVISION,N,1,offpeak,11309,15883,71.201914
2018-02-01,B DIVISION,N,1,peak,6660,10037,66.3544884
2018-02-01,B DIVISION,N,2,offpeak,3624,5224,69.3721286
2018-02-01,B DIVISION,N,2,peak,1837,2609,70.4101188
2018-02-01,B DIVISION,Q,1,offpeak,6475,8786,73.6967903
2018-02-01,B DIVISION,Q,1,peak,3877,5402,71.7697149
2018-02-01,B DIVISION,Q,2,offpeak,3195,4059,78.713969
2018-02-01,B DIVISION,Q,2,peak,1594,2098,75.9771211
2018-02-01,B DIVISION,R,1,offpeak,11867,17054,69.5848481
2018-02-01,B DIVISION,R,1,peak,8007,12400,64.5725806
2018-02-01,B DIVISION,R,2,offpeak,4073,5626,72.3960185
2018-02-01,B DIVISION,R,2,peak,2128,2897,73.4552986
2018-02-01,B DIVISION,S Fkln,1,offpeak,1921,1963,97.8604177
2018-02-01,B DIVISION,S Fkln,1,peak,1076,1107,97.1996387
2018-02-01,B DIVISION,S Fkln,2,offpeak,809,821,98.5383678
2018-02-01,B DIVISION,S Fkln,2,peak,436,447,97.5391499
2018-02-01,B DIVISION,S Rock,1,offpeak,1550,1648,94.0533981
2018-02-01,B DIVISION,S Rock,1,peak,781,832,93.8701923
2018-02-01,B DIVISION,S Rock,2,offpeak,509,529,96.2192817
2018-02-01,B DIVISION,S Rock,2,peak,266,284,93.6619718
2018-02-01,B DIVISION,W,1,offpeak,5557,7665,72.4983692
2018-02-01,B DIVISION,W,1,peak,3578,5290,67.637051
2018-03-01,A DIVISION,1,1,offpeak,22017,27229,80.8586434
2018-03-01,A DIVISION,1,1,peak,13155,17780,73.9876265
2018-03-01,A DIVISION,1,2,offpeak,5525,6758,81.7549571
2018-03-01,A DIVISION,1,2,peak,2716,3313,81.9800785
2018-03-01,A DIVISION,2,1,offpeak,20403,29789,68.4917251
2018-03-01,A DIVISION,2,1,peak,12218,18999,64.3086478
2018-03-01,A DIVISION,2,2,offpeak,3197,4633,69.0049644
2018-03-01,A DIVISION,2,2,peak,1619,2462,65.7595451
2018-03-01,A DIVISION,3,1,offpeak,16760,23279,71.9962198
2018-03-01,A DIVISION,3,1,peak,10392,15560,66.7866324
2018-03-01,A DIVISION,3,2,offpeak,1699,1945,87.3521851
2018-03-01,A DIVISION,3,2,peak,843,1024,82.3242188
2018-03-01,A DIVISION,4,1,offpeak,22858,33078,69.1033315
2018-03-01,A DIVISION,4,1,peak,14205,23953,59.3036363
2018-03-01,A DIVISION,4,2,offpeak,5848,9122,64.1087481
2018-03-01,A DIVISION,4,2,peak,3115,4920,63.3130081
2018-03-01,A DIVISION,5,1,offpeak,16322,24883,65.5949845
2018-03-01,A DIVISION,5,1,peak,11493,20385,56.3796909
2018-03-01,A DIVISION,5,2,offpeak,5307,7659,69.2910302
2018-03-01,A DIVISION,5,2,peak,2766,3848,71.8814969
2018-03-01,A DIVISION,6,1,offpeak,20967,31207,67.1868491
2018-03-01,A DIVISION,6,1,peak,11912,19860,59.979859
2018-03-01,A DIVISION,6,2,offpeak,3950,5356,73.7490665
2018-03-01,A DIVISION,6,2,peak,2131,2729,78.0872114
2018-03-01,A DIVISION,7,1,offpeak,14292,20805,68.6950252
2018-03-01,A DIVISION,7,1,peak,9660,16372,59.0031762
2018-03-01,A DIVISION,7,2,offpeak,3276,4180,78.3732057
2018-03-01,A DIVISION,7,2,peak,1963,2704,72.5961538
2018-03-01,A DIVISION,S 42nd,1,offpeak,6616,6829,96.8809489
2018-03-01,A DIVISION,S 42nd,1,peak,5808,6366,91.2346843
2018-03-01,A DIVISION,S 42nd,2,offpeak,1702,1727,98.552403
2018-03-01,A DIVISION,S 42nd,2,peak,1006,1024,98.2421875
2018-03-01,B DIVISION,A,1,offpeak,15136,21960,68.9253188
2018-03-01,B DIVISION,A,1,peak,10512,16186,64.9450142
2018-03-01,B DIVISION,A,2,offpeak,4338,6083,71.3134966
2018-03-01,B DIVISION,A,2,peak,2282,3164,72.1238938
2018-03-01,B DIVISION,B,1,offpeak,7096,9271,76.5397476
2018-03-01,B DIVISION,B,1,peak,6204,8694,71.3595583
2018-03-01,B DIVISION,C,1,offpeak,9659,13170,73.3409263
2018-03-01,B DIVISION,C,1,peak,5835,8261,70.6330953
2018-03-01,B DIVISION,C,2,offpeak,2923,3827,76.3783643
2018-03-01,B DIVISION,C,2,peak,1688,2226,75.8310872
2018-03-01,B DIVISION,D,1,offpeak,10782,14846,72.6256231
2018-03-01,B DIVISION,D,1,peak,6886,9600,71.7291667
2018-03-01,B DIVISION,D,2,offpeak,2769,3757,73.7024221
2018-03-01,B DIVISION,D,2,peak,1458,1927,75.6616502
2018-03-01,B DIVISION,E,1,offpeak,12475,18199,68.5477224
2018-03-01,B DIVISION,E,1,peak,8361,13177,63.4514685
2018-03-01,B DIVISION,E,2,offpeak,3415,4376,78.0393053
2018-03-01,B DIVISION,E,2,peak,1774,2261,78.460858
2018-03-01,B DIVISION,F,1,offpeak,19832,29127,68.0880283
2018-03-01,B DIVISION,F,1,peak,13832,20631,67.0447385
2018-03-01,B DIVISION,F,2,offpeak,4361,5481,79.5657727
2018-03-01,B DIVISION,F,2,peak,2237,2787,80.2655185
2018-03-01,B DIVISION,G,1,offpeak,10539,12923,81.5522711
2018-03-01,B DIVISION,G,1,peak,6116,7901,77.407923
2018-03-01,B DIVISION,G,2,offpeak,3453,3971,86.9554268
2018-03-01,B DIVISION,G,2,peak,1844,2152,85.6877323
2018-03-01,B DIVISION,JZ,1,offpeak,9506,11887,79.9697148
2018-03-01,B DIVISION,JZ,1,peak,6154,8541,72.0524529
2018-03-01,B DIVISION,JZ,2,offpeak,2387,2818,84.7054649
2018-03-01,B DIVISION,JZ,2,peak,1355,1589,85.2737571
2018-03-01,B DIVISION,L,1,offpeak,20255,26518,76.3820801
2018-03-01,B DIVISION,L,1,peak,11426,15950,71.6363636
2018-03-01,B DIVISION,L,2,offpeak,6173,7919,77.9517616
2018-03-01,B DIVISION,L,2,peak,3266,4062,80.403742
2018-03-01,B DIVISION,M,1,offpeak,13514,17611,76.7361308
2018-03-01,B DIVISION,M,1,peak,8306,11551,71.9071942
2018-03-01,B DIVISION,M,2,offpeak,904,958,94.3632568
2018-03-01,B DIVISION,M,2,peak,472,532,88.7218045
2018-03-01,B DIVISION,N,1,offpeak,13044,18368,71.0148084
2018-03-01,B DIVISION,N,1,peak,7990,11651,68.5778045
2018-03-01,B DIVISION,N,2,offpeak,2856,3782,75.5156002
2018-03-01,B DIVISION,N,2,peak,1445,1846,78.2773564
2018-03-01,B DIVISION,Q,1,offpeak,9759,12480,78.1971154
2018-03-01,B DIVISION,Q,1,peak,5876,7756,75.7607014
2018-03-01,B DIVISION,Q,2,offpeak,3234,4224,76.5625
2018-03-01,B DIVISION,Q,2,peak,1783,2283,78.0989926
2018-03-01,B DIVISION,R,1,offpeak,15480,21010,73.6792004
2018-03-01,B DIVISION,R,1,peak,9737,14475,67.2677029
2018-03-01,B DIVISION,R,2,offpeak,4073,5397,75.4678525
2018-03-01,B DIVISION,R,2,peak,2159,2870,75.2264808
2018-03-01,B DIVISION,S Fkln,1,offpeak,2057,2105,97.719715
2018-03-01,B DIVISION,S Fkln,1,peak,1190,1209,98.4284533
2018-03-01,B DIVISION,S Fkln,2,offpeak,843,855,98.5964912
2018-03-01,B DIVISION,S Fkln,2,peak,482,486,99.1769547
2018-03-01,B DIVISION,S Rock,1,offpeak,1566,1650,94.9090909
2018-03-01,B DIVISION,S Rock,1,peak,881,938,93.9232409
2018-03-01,B DIVISION,S Rock,2,offpeak,491,527,93.1688805
2018-03-01,B DIVISION,S Rock,2,peak,263,282,93.2624113
2018-03-01,B DIVISION,W,1,offpeak,7089,9679,73.2410373
2018-03-01,B DIVISION,W,1,peak,4370,6268,69.7192087
2018-04-01,A DIVISION,1,1,offpeak,20965,26454,79.2507749
2018-04-01,A DIVISION,1,1,peak,12588,16989,74.0950026
2018-04-01,A DIVISION,1,2,offpeak,6076,7166,84.7892827
2018-04-01,A DIVISION,1,2,peak,2991,3440,86.9476744
2018-04-01,A DIVISION,2,1,offpeak,19622,28190,69.6062433
2018-04-01,A DIVISION,2,1,peak,11627,18186,63.9337952
2018-04-01,A DIVISION,2,2,offpeak,4493,6299,71.3287823
2018-04-01,A DIVISION,2,2,peak,2320,3290,70.5167173
2018-04-01,A DIVISION,3,1,offpeak,16680,22720,73.415493
2018-04-01,A DIVISION,3,1,peak,10382,14952,69.435527
2018-04-01,A DIVISION,3,2,offpeak,2903,3098,93.7056165
2018-04-01,A DIVISION,3,2,peak,1548,1628,95.0859951
2018-04-01,A DIVISION,4,1,offpeak,22884,31690,72.2120543
2018-04-01,A DIVISION,4,1,peak,14357,22890,62.7217125
2018-04-01,A DIVISION,4,2,offpeak,6979,10370,67.2999036
2018-04-01,A DIVISION,4,2,peak,3734,5492,67.9898034
2018-04-01,A DIVISION,5,1,offpeak,16087,23755,67.7204799
2018-04-01,A DIVISION,5,1,peak,11682,19688,59.3356359
2018-04-01,A DIVISION,5,2,offpeak,5650,7706,73.3194913
2018-04-01,A DIVISION,5,2,peak,2870,3788,75.7655755
2018-04-01,A DIVISION,6,1,offpeak,21114,29671,71.1603923
2018-04-01,A DIVISION,6,1,peak,12325,19439,63.4034673
2018-04-01,A DIVISION,6,2,offpeak,4526,5650,80.1061947
2018-04-01,A DIVISION,6,2,peak,2356,2846,82.7828531
2018-04-01,A DIVISION,7,1,offpeak,13276,19642,67.5898585
2018-04-01,A DIVISION,7,1,peak,9175,15726,58.3428717
2018-04-01,A DIVISION,7,2,offpeak,3272,3901,83.8759292
2018-04-01,A DIVISION,7,2,peak,1798,2237,80.3755029
2018-04-01,A DIVISION,S 42nd,1,offpeak,6419,6568,97.7314251
2018-04-01,A DIVISION,S 42nd,1,peak,5503,6060,90.8085809
2018-04-01,A DIVISION,S 42nd,2,offpeak,1892,1906,99.2654774
2018-04-01,A DIVISION,S 42nd,2,peak,1079,1100,98.0909091
2018-04-01,B DIVISION,A,1,offpeak,14327,20530,69.7856795
2018-04-01,B DIVISION,A,1,peak,9685,14981,64.6485548
2018-04-01,B DIVISION,A,2,offpeak,5027,7020,71.6096866
2018-04-01,B DIVISION,A,2,peak,2681,3652,73.4118291
2018-04-01,B DIVISION,B,1,offpeak,6786,8738,77.6607919
2018-04-01,B DIVISION,B,1,peak,5981,8278,72.2517516
2018-04-01,B DIVISION,C,1,offpeak,9184,12387,74.1422459
2018-04-01,B DIVISION,C,1,peak,5360,7784,68.8591984
2018-04-01,B DIVISION,C,2,offpeak,2694,3967,67.9102596
2018-04-01,B DIVISION,C,2,peak,1560,2166,72.0221607
2018-04-01,B DIVISION,D,1,offpeak,10035,13937,72.0025831
2018-04-01,B DIVISION,D,1,peak,6673,9163,72.8254938
2018-04-01,B DIVISION,D,2,offpeak,2996,4027,74.3978148
2018-04-01,B DIVISION,D,2,peak,1599,2060,77.6213592
2018-04-01,B DIVISION,E,1,offpeak,11586,17284,67.0330942
2018-04-01,B DIVISION,E,1,peak,7773,12510,62.1342926
2018-04-01,B DIVISION,E,2,offpeak,3877,4831,80.2525357
2018-04-01,B DIVISION,E,2,peak,2008,2470,81.2955466
2018-04-01,B DIVISION,F,1,offpeak,19747,27903,70.7701681
2018-04-01,B DIVISION,F,1,peak,13253,19722,67.199067
2018-04-01,B DIVISION,F,2,offpeak,4644,5878,79.0064648
2018-04-01,B DIVISION,F,2,peak,2433,2992,81.3168449
2018-04-01,B DIVISION,G,1,offpeak,10029,12227,82.0233909
2018-04-01,B DIVISION,G,1,peak,5898,7534,78.2851075
2018-04-01,B DIVISION,G,2,offpeak,3740,4302,86.9363087
2018-04-01,B DIVISION,G,2,peak,1942,2210,87.8733032
2018-04-01,B DIVISION,JZ,1,offpeak,8765,11357,77.1770714
2018-04-01,B DIVISION,JZ,1,peak,5899,8191,72.0180686
